106.0480|+37.6917| 3650| |MCG+06-16-015| 889|  1.10| 0.50|S      |15.5|     |
106.1122|+45.3415| 3651| |MCG+08-33-049| 691|  1.00| 0.20|Sa     |15.6|     |7
105.9762|+22.3751| 3652| |MCG+04-17-005|1590|  2.10| 0.70|Sc     |14.7|     |6
108.6190|+84.3856| 3653| |MCG+14-04-022| 692|  3.70| 2.50|Sc     |12.1| 2337|3
109.4728|+85.7169| 3654| |MCG+14-04-021| 692|  1.30| 0.70|COMPACT|15.2|     |
106.2197|+46.1411| 3655| |MCG+08-13-050| 691|  0.55| 0.40|PECULR |14.5|     |
106.0806|+18.5413| 3656| |MCG+03-18-008| 417|  1.10| 0.40|S0-a   |15.6|     |6
106.8522|+71.1893| 3657| |MCG+12-07-025| 665|  1.20| 0.12|Sc     |16.5|     |7
106.1758|+17.6075| 3658| |MCG+03-18-000| 417|  2.00| 0.80|DWRF IR|17.0|     |
106.4168|+50.5902| 3659| |MCG+08-13-051| 691|  1.40| 0.80|E      |13.9|     |
106.6369|+63.8731| 3660| |MCG+11-09-033| 686|  1.80| 1.00|Sa/SBa |13.6|     |5
109.7598|+85.7656| 3661| |MCG+14-04-024| 692|  1.00| 0.20|S      |15.6|     |7
106.4907|+50.5066| 3662| |MCG+08-13-054| 691|  1.30| 0.40|SBa    |14.6|     |6
106.4936|+50.7566| 3663| |MCG+08-13-053| 691|  1.50| 1.10|SBa    |14.8|     |3
106.3702|+33.8235| 3664| |MCG+06-16-017| 889|  1.00| 0.70|Sc     |15.4|     |3
106.9935|+71.5553| 3665| |MCG+12-07-026| 665|  1.10| 0.30|Sa     |15.3|     |7
107.2165|+75.3715| 3666| |MCG+13-06-002|1295|  1.10| 1.10|Sa     |15.0|     |1
106.5588|+39.1727| 3667| |MCG+07-15-000| 988|  1.40| 0.50|S      |16.0|     |
108.0769|+80.9857| 3668| |MCG+14-04-023| 692|  1.30| 0.90|Sc     |16.0|     |3
109.7646|+85.4651| 3669| |MCG+14-04-000| 692|  1.30| 1.20|       |17.0|     |
109.8671|+85.5982| 3670| |MCG+14-04-026| 692|  1.30| 0.70|       |15.4|     |
107.6961|+78.4199| 3671| |MCG+13-06-000|1295|  1.00| 1.00|DWRF IR|17.0|     |
106.6224|+30.3556| 3672| |MCG+05-17-000|1337|  1.30| 0.80|IRR    |17.0|     |
106.7316|+44.8386| 3673| |MCG+07-15-005| 988|  1.10| 0.90|Sc/SBc |15.7|     |
106.6680|+25.4553| 3674| |MCG+04-17-000|1590|  1.10| 0.50|Sc     |15.5|     |5
107.5315|+74.9033| 3675| |MCG+12-07-027| 665|  1.60| 0.20|Sc     |15.5|     |7
106.6841|+23.8885| 3676| |MCG+04-17-007|1590|  1.10| 0.70|Sb     |15.4|     |3
107.5870|+75.3364| 3677| |MCG+13-06-003|1295|  1.80| 1.60|E-S0   |13.1| 3860|
106.6847|+19.3718| 3678| |MCG+03-18-000| 417|  1.00| 0.80|S      |15.4|     |
106.8560|+44.7881| 3679| |MCG+07-15-007| 988|  1.70| 1.10|S      |15.5|     |
106.9942|+52.9210| 3680| |MCG+09-12-000| 971|  1.40| 0.30|DWARF  |17.0|     |
107.0417|+50.6707| 3681| |MCG+08-13-062| 691|  1.80| 1.80|SBb    |14.3|     |1
106.8082|+14.1712| 3682| |MCG+02-18-000| 428|  1.00| 0.10|       |17.0|     |7
107.0434|+46.1205| 3683| |MCG+08-13-065| 691|  2.00| 1.30|S0     |14.1|     |
107.0984|+51.2538| 3684| |MCG+09-12-036| 971|  1.20| 0.90|SBb    |14.8|     |
107.2596|+61.6034| 3685| |MCG+10-11-002|1291|  4.00| 4.00|SBb    |13.1|     |1
107.0985|+46.6536| 3686| |MCG+08-13-068| 691|  1.00| 0.50|Sc     |16.0|     |5
107.1409|+50.6202| 3687| |MCG+08-13-067| 691|  1.00| 0.50|PECULR |15.5|     |
106.9528|+13.0871| 3688| |MCG+02-19-000|1354|  1.10| 0.40|Sb     |15.6|     |6
107.0788|+35.1702| 3689| |MCG+06-16-020| 889|  1.30| 0.80|Sa     |14.1|     |2
107.2509|+53.4698| 3690| |MCG+09-12-040| 971|  1.10| 1.10|DWRF IR|17.0|     |
106.9881|+15.1703| 3691| |MCG+03-19-001| 641|  2.40| 1.10|Sc     |13.4|     |5
107.1190|+29.8866| 3692| |MCG+05-17-000|1337|  1.50| 0.60|S0?    |15.7|     |
107.1564|+18.7696| 3693| |MCG+03-19-002| 641|  2.60| 1.90|Sb/SBc |12.3| 2361|2
107.1620|+32.7031| 3694| |MCG+05-17-013|1337|  1.60| 0.80|Sc     |15.3|     |5
107.2934|+48.6194| 3695| |MCG+08-13-073| 691|  1.30| 1.10|E-S0   |13.7|     |
107.3435|+48.6359| 3696| |MCG+08-13-077| 691|  1.00| 0.70|       |13.8|     |
107.8532|+71.8347| 3697| |MCG+12-07-028| 665|  3.30| 0.20|INTEGRL|13.1|     |
107.3267|+44.3859| 3698| |MCG+07-15-000| 988|  1.10| 0.70|DWARF  |17.0|     |
107.3853|+50.1691| 3699| |MCG+08-13-079| 691|  1.50| 1.00|S0     |14.0|     |
107.4709|+54.9688| 3700| |MCG+09-12-042| 971|  1.00| 0.20|S      |15.4|     |7
107.9192|+72.1678| 3701| |MCG+12-07-029| 665|  2.00| 2.00|Sc     |15.2|     |1
107.2867|+28.7024| 3702| |MCG+05-17-000|1337|  1.10| 1.10|Sc     |15.7|     |1
107.3364|+36.2857| 3703| |MCG+06-16-022| 889|  1.20| 1.20|Sc     |15.4|     |1
107.6374|+61.7850| 3704| |MCG+10-11-004|1291|  1.40| 0.30|Sa     |14.5|     |7
108.0374|+73.4507| 3705| |MCG+12-07-031| 665|  1.50| 1.40|S      |14.4|     |1
107.4606|+47.9020| 3706| |MCG+08-13-083| 691|  1.10| 0.20|DBL SYS|14.7|     |
107.2482| +6.9357| 3707| |MCG+01-19-000| 999|  1.00| 0.80|Sa-b   |15.6|     |2
107.3158|+20.5855| 3708| |MCG+03-19-003| 641|  0.90| 0.90|PECULR |13.7|     |
107.3411|+20.6354| 3709| |MCG+03-19-004| 641|  1.40| 1.30|S      |12.6|     |
107.3864|+28.6686| 3710| |MCG+05-17-000|1337|  1.30| 1.00|       |15.6|     |
107.5520|+44.4515| 3711| |MCG+07-15-010| 988|  2.70| 2.20|IRR    |13.1|     |
107.8178|+63.2009| 3712| |MCG+11-09-035| 686|  1.10| 0.90|S      |16.0|     |
107.6342|+50.1012| 3713| |MCG+08-13-085| 691|  0.90| 0.40|E-S0   |14.4|     |
108.1479|+71.7500| 3714| |MCG+12-07-032| 665|  2.00| 1.70|S?     |12.7|     |
111.4269|+86.2256| 3715| |MCG+14-04-027| 692|  2.30| 1.10|       |15.5|     |
107.6120|+39.7344| 3716| |MCG+07-15-011| 988|  1.10| 0.60|Sc     |16.0|     |4
108.3086|+73.8328| 3717| |MCG+12-07-033| 665|  2.30| 1.00|Sb-c   |13.9|     |6
107.6368|+39.7177| 3718| |MCG+07-15-012| 988|  1.00| 0.40|S0     |15.2|     |
107.7415|+48.5007| 3719| |MCG+08-13-094| 691|  1.20| 0.20|Sa-b   |15.1|     |7
107.7597|+50.1673| 3720| |MCG+08-13-096| 691|  1.80| 1.20|E      |13.9|     |
107.8963|+59.7170| 3721| |MCG+10-11-005|1291|  1.00| 0.10|Sc     |16.5|     |7
107.8620|+54.3836| 3722| |MCG+09-12-000| 971|  1.00| 0.30|       |17.0|     |
107.6980|+34.4173| 3723| |MCG+06-16-024| 889|  1.60| 0.80|SB0    |14.4|     |5
107.8634|+48.2335| 3724| |MCG+08-13-100| 691|  1.70| 0.90|SBb    |14.5|     |
107.9308|+49.8498| 3725| |MCG+08-13-010| 691|  1.40| 0.80|E-S0   |14.2|     |
107.7699|+25.9168| 3726| |MCG+04-17-008|1590|  1.10| 0.40|PECULR?|14.8|     |
107.8226|+26.3833| 3727| |MCG+04-17-000|1590|  1.20| 0.90|Sa-b   |15.0|     |1
107.8452|+30.1665| 3728| |MCG+05-17-000|1337|  1.10| 0.60|SBb    |15.3|     |4
107.9103|+39.5664| 3729| |MCG+07-15-013| 988|  1.00| 0.30|Sc     |15.5|     |6
108.5856|+73.4648| 3730| |MCG+12-07-035| 665|  2.70| 1.00|       |13.7|     |
107.9141|+29.1829| 3731| |MCG+05-17-016|1337|  1.40| 0.50|S-IRR  |14.8|     |6
108.0279|+41.7659| 3732| |MCG+07-15-000| 988|  1.30| 0.20|Sa-b   |15.2|     |7
108.1286|+51.8323| 3733| |MCG+09-12-000| 971|  1.10| 0.20|Sc     |16.0|     |7
108.1021|+47.1657| 3734| |MCG+08-13-103| 691|  2.20| 2.00|Sb     |13.2|  914|1
108.0137|+33.0825| 3735| |MCG+06-16-025| 889|  1.00| 0.70|Sc     |16.0|     |3
108.0805|+23.3820| 3736| |MCG+04-17-000|1590|  1.30| 0.30|S      |15.7|     |6
108.1074|+23.7319| 3737| |MCG+04-17-000|1590|  1.10| 0.80|TRP SYS|15.3|     |
108.0495| +7.2486| 3738| |MCG+01-19-000| 999|  1.10| 0.60|S      |15.2|     |4
109.1354|+75.7626| 3739| |MCG+13-06-004|1295|  1.20| 1.20|DWARF  |16.5|     |
111.7141|+85.7565| 3740| |MCG+14-04-028| 692|  2.80| 2.50|Sc     |12.3| 2391|1
108.4594|+50.2474| 3741| |MCG+08-13-108| 691|  1.10| 0.50|Sc     |15.5|     |5
108.3521|+35.1143| 3742| |MCG+06-16-026| 889|  1.50| 0.70|       |14.3|     |
108.3808|+35.6475| 3743| |MCG+06-16-027| 889|  1.30| 1.30|Sc     |16.0|     |1
108.3070|+18.9976| 3744| |MCG+03-19-005| 641|  1.00| 0.50|Sa-b   |14.8|     |5
108.3539|+27.5308| 3745| |MCG+05-17-018|1337|  1.40| 1.10|SBb    |14.9|     |1
108.5961|+55.1469| 3746| |MCG+09-12-045| 971|  1.20| 0.90|Sb     |15.5|     |2
108.2984|+12.2642| 3747| |MCG+02-19-001|1354|  1.50| 0.80|S0-a   |14.1|     |4
108.8449|+65.4296| 3748| |MCG+11-09-038| 686|  1.00| 0.40|DWARF  |16.0|     |
108.9454|+67.9793| 3749| |MCG+11-09-037| 686|  1.70| 0.20|Sc     |15.2|     |7
108.8821|+64.9460| 3750| |MCG+11-09-38a| 686|  0.80| 0.80|       |13.4|     |
108.4536|+23.0803| 3751| |MCG+04-17-011|1590|  1.40| 0.40|S      |14.8|     |6
108.5281|+35.2801| 3752| |MCG+06-16-028| 889|  0.45| 0.40|       |14.5|     |
108.4795|+23.2468| 3753| |MCG+04-17-012|1590|  1.60| 0.70|Sa     |15.1|     |5
108.4486|+12.3302| 3754| |MCG+02-19-000|1354|  1.10| 0.80|Sc/SBc |16.0|     |
108.4648|+10.4968| 3755| |MCG+02-19-002|1354|  1.80| 1.10|IRR    |14.9|     |
108.6038|+35.3964| 3756| |MCG+06-16-000| 889|  1.20| 0.20|Sb     |15.5|     |7
108.7422|+48.7294| 3757| |MCG+08-13-000| 691|  1.40| 0.10|Sc     |17.0|     |7
108.7620|+50.5294| 3758| |MCG+08-13-111| 691|  0.50| 0.50|COMPACT|14.2|     |
109.0261|+64.7287| 3759| |MCG+11-09-039| 686|  2.00| 1.50|Sb     |13.2| 4521|3
108.5892| +5.0628| 3760| |MCG+01-19-000| 999|  1.30| 1.30|DBL SYS|15.3|     |
108.7733|+38.1290| 3761| |MCG+06-16-000| 889|  1.30| 0.20|Sc     |16.0|     |7
109.4793|+73.8607| 3762| |MCG+12-07-000| 665|  1.00| 0.20|S      |15.7|     |6
108.7745|+34.7956| 3763| |MCG+06-16-000| 889|  1.00| 0.20|Sc     |17.0|     |7
109.2168|+67.1113| 3764| |MCG+11-09-040| 686|  1.30| 0.90|SB     |14.1|     |3
109.0198|+56.8117| 3765| |MCG+09-12-046| 971|  0.80| 0.80|S0     |14.3|     |
108.7214|+16.9623| 3766| |MCG+03-19-000| 641|  1.20| 0.50|Sc     |15.5|     |5
108.6973| +6.7956| 3767| |MCG+01-19-000| 999|  1.40| 0.90|       |16.0|     |
108.7212| +6.5789| 3768| |MCG+01-19-000| 999|  1.00| 0.20|S      |15.3|     |6
108.7443| +0.7620| 3769| |MCG+00-19-000|1491|  1.00| 0.40|S      |15.7|     |6
108.8552|+23.4284| 3770| |MCG+04-17-013|1590|  1.30| 0.80|IRR    |15.4|     |
109.4876|+70.5270| 3771| |MCG+12-07-036| 665|  1.20| 0.90|SBb    |15.0|     |
108.8872|+15.1282| 3772| |MCG+03-19-000| 641|  1.40| 0.90|       |15.2|     |
109.0854|+39.7610| 3773| |MCG+07-15-000| 988|  1.30| 0.40|DWARF  |17.0|     |
109.0617|+32.9276| 3774| |MCG+06-16-033| 889|  1.50| 0.30|Sa-b   |15.3|     |6
108.9725|+12.1278| 3775| |MCG+02-19-000|1354|  1.70| 1.50|DWRF SP|17.0|     |
109.1686|+33.9938| 3776| |MCG+06-16-034| 889|  1.80| 0.40|S      |14.3|     |6
109.1672|+29.8604| 3777| |MCG+05-17-020|1337|  2.00| 0.35|Sc     |14.5|     |7
109.2341|+28.5434| 3778| |MCG+05-17-000|1337|  1.10| 1.10|DWRF SP|16.5|     |
109.3683|+33.9762| 3779| |MCG+06-16-036| 889|  1.40| 0.20|S      |15.5|     |7
109.3690|+34.0762| 3780| |MCG+06-16-035| 889|  1.10| 0.40|S      |14.9|     |7
109.4946|+40.9924| 3781| |MCG+07-15-000| 988|  1.70| 0.90|DBL SYS|14.9|     |
109.4045|+23.3592| 3782| |MCG+04-17-014|1590|  3.70| 0.50|Sc     |14.6|     |6
109.4870|+24.7422| 3783| |MCG+04-18-000|1310|  1.40| 0.12|Sc     |15.6|     |7
109.4978|+26.6422| 3784| |MCG+04-17-000|1590|  1.10| 0.12|Sc     |17.0|     |7
109.4275| +7.9423| 3785| |MCG+01-19-004| 999|  1.40| 0.60|Sa     |14.7|     |5
109.5471|+30.7087| 3786| |MCG+05-17-000|1337|  1.30| 0.25|       |15.6|     |7
109.4856| +9.6754| 3787| |MCG+02-19-000|1354|  1.20| 0.60|E-S0   |15.6|     |
109.6023|+31.5584| 3788| |MCG+05-18-002| 678|  1.40| 0.40|S      |15.0|     |6
109.8850|+59.3745| 3789| |MCG+10-11-021|1291|  1.60| 1.40|Sa     |13.3|     |1
109.6261|+31.3750| 3790| |MCG+05-18-003| 678|  1.30| 0.50|DBL SYS|15.2|     |
109.6257|+27.1583| 3791| |MCG+05-18-001| 678|  1.30| 0.22|Sc-IRR |15.3|     |7
109.8191|+51.3078| 3792| |MCG+09-12-000| 971|  1.80| 1.30|S0     |14.0|     |
109.8981|+57.1577| 3793| |MCG+10-11-000|1291|  1.00| 0.12|Sc     |16.5|     |7
110.7091|+77.8225| 3794| |MCG+13-06-005|1295|  1.80| 1.20|DWRF SP|16.5|     |
109.9724|+57.1240| 3795| |MCG+10-11-000|1291|  1.00| 0.10|Sc     |17.0|     |7
110.0506|+60.2571| 3796| |MCG+10-11-026|1291|  1.10| 0.20|Sb-c   |16.0|     |7
110.0595|+59.3737| 3797| |MCG+10-11-028|1291|  1.10| 0.70|SBc    |16.0|     |
113.1495|+85.7165| 3798| |MCG+14-04-031| 692|  3.20| 2.70|E      |12.2| 1986|
110.0144|+53.0070| 3799| |MCG+09-12-056| 971|  1.10| 1.00|Sc/SBc |14.9|     |1
110.1111|+56.4067| 3800| |MCG+09-12-058| 971|  1.20| 0.90|DISTRBD|16.5|     |
110.2705|+63.6396| 3801| |MCG+11-09-046| 686|  1.30| 0.20|Sc     |16.5|     |7
109.9480|+30.9235| 3802| |MCG+05-18-006| 678|  1.20| 0.20|Sa     |15.1|     |7
109.9972|+22.0898| 3803| |MCG+04-18-002|1310|  1.00| 0.90|Sa     |15.1|     |1
110.6794|+71.6050| 3804| |MCG+12-07-037| 665|  1.90| 1.30|Sc     |13.0|     |3
110.0007|+17.9398| 3805| |MCG+03-19-006| 641|  1.30| 0.40|S      |14.9|     |6
110.1016|+22.9060| 3806| |MCG+04-18-003|1310|  1.00| 0.90|SB:c   |15.3|     |1
110.3608|+54.6888| 3807| |MCG+09-12-000| 971|  1.00| 0.50|S      |16.5|     |
110.2639|+25.1720| 3808| |MCG+04-18-006|1310|  2.00| 1.00|SBc    |15.5|     |
111.6519|+80.1688| 3809| |MCG+13-06-006|1295|  7.00| 3.60|SBc    |11.3| 2252|5
110.4450|+46.8382| 3810| |MCG+08-14-007| 670|  1.00| 0.90|Sc     |15.3|     |1
110.4291|+35.7381| 3811| |MCG+06-16-037| 889|  1.40| 1.00|Sc     |    |     |
110.5699|+49.2877| 3812| |MCG+08-14-008| 670|  0.70| 0.70|E      |14.4|     |
110.3524|+13.2548| 3813| |MCG+02-19-000|1354|  1.40| 1.00|DWARF  |15.7|     |
110.5946|+49.2709| 3814| |MCG+08-14-000| 670|  1.00| 0.10|Sc-IRR |17.0|     |7
113.7493|+85.5468| 3815| |MCG+14-04-033| 692|  1.10| 0.70|S0     |14.3|     |4
110.8106|+58.0868| 3816| |MCG+10-11-034|1291|  1.00| 0.70|S0     |13.4|     |
110.6782|+45.1038| 3817| |MCG+08-14-000| 670|  2.00| 1.00|DWARF  |17.0|     |
110.6733|+41.6537| 3818| |MCG+07-15-016| 988|  1.10| 0.30|S      |15.0|     |6
110.5143| +5.1373| 3819| |MCG+01-19-000| 999|  1.10| 0.30|IRR    |15.7|     |
110.5970|+17.2704| 3820| |MCG+03-19-008| 641|  1.60| 0.30|Sc     |15.1|     |7
110.6217|+22.0703| 3821| |MCG+04-18-008|1310|  3.00| 1.60|Sa/SBa |13.8|     |5
110.7908|+37.4531| 3822| |MCG+06-17-001|1336|  1.50| 0.80|SBc    |15.0|     |
110.7052|+18.9032| 3823| |MCG+03-19-009| 641|  1.20| 0.70|Sb     |15.1|     |4
110.7243|+22.5699| 3824| |MCG+04-18-012|1310|  0.90| 0.80|S0     |14.4|     |1
110.8711|+41.4195| 3825| |MCG+07-15-017| 988|  1.40| 1.30|Sb/SBb |15.3|     |1
111.1253|+61.6856| 3826| |MCG+10-11-038|1291|  4.00| 3.50|Sc     |15.0|     |1
110.7973|+22.2029| 3827| |MCG+04-18-013|1310|  1.10| 1.10|SB?    |14.8|     |1
111.1580|+57.9853| 3828| |MCG+10-11-039|1291|  1.80| 0.90|Sb/SBb |12.7|     |
110.9379|+33.4190| 3829| |MCG+06-17-002|1336|  1.30| 1.30|DBL SYS|13.7|     |
110.8777| +2.6189| 3830| |MCG+00-19-001|1491|  1.40| 0.50|S      |15.1|     |6
111.2457|+49.4846| 3831| |MCG+08-14-014| 670|  1.20| 1.00|SBb    |13.6|     |1
111.3170|+53.4344| 3832| |MCG+09-12-074| 971|  1.30| 0.70|SBa-b  |15.2|     |5
111.1837|+32.8179| 3833| |MCG+05-18-010| 678|  1.00| 0.90|S      |15.3|     |1
112.5220|+79.8648| 3834| |MCG+13-06-007|1295|  3.50| 1.40|Sc     |12.7|     |6
111.2555|+23.7841| 3835| |MCG+04-18-015|1310|  1.10| 0.60|S      |14.3|     |
111.6941|+64.8165| 3836| |MCG+11-09-047| 686|  1.30| 1.10|SBc    |15.5|     |1
111.3844|+36.6671| 3837| |MCG+06-17-003|1336|  1.00| 0.50|S      |15.1|     |5
112.0438|+72.5655| 3838| |MCG+12-07-038| 665|  0.90| 0.35|PECULR |13.9|     |
111.2843| +9.5005| 3839| |MCG+02-19-003|1354|  1.10| 1.00|SBb    |15.2|     |1
111.3312|+19.1671| 3840| |MCG+03-19-010| 641|  1.10| 1.10|E      |14.4|     |
111.4407|+29.9667| 3841| |MCG+05-18-012| 678|  1.00| 0.40|DBL SYS|15.2|     |
111.4059|+19.1167| 3842| |MCG+03-19-008| 641|  1.10| 0.80|S0     |14.9|     |3
111.4358|+20.0833| 3843| |MCG+03-19-000| 641|  1.00| 0.20|Sc     |15.5|     |6
111.6354|+43.2827| 3844| |MCG+07-16-002| 701|  1.70| 1.10|E?     |14.3|     |
111.6703|+47.0993| 3845| |MCG+08-14-016| 670|  1.60| 1.10|SBb    |13.6|     |3
112.3961|+75.5143| 3846| |MCG+13-06-000|1295|  1.40| 0.60|       |16.5|     |6
112.0988|+69.1816| 3847| |MCG+12-07-039| 665|  1.70| 1.10|IRR    |15.5|     |
111.6396|+33.7992| 3848| |MCG+06-17-004|1336|  0.90| 0.60|S      |14.5|     |
111.6641|+37.3658| 3849| |MCG+06-17-000|1336|  1.00| 0.90|DBL SYS|14.6|     |
112.0559|+63.2647| 3850| |MCG+11-09-049| 686|  1.70| 1.70|Sa/SBa |13.9|     |1
112.2238|+69.1977| 3851| |MCG+12-07-040| 665|  9.00| 3.50|IRR    |11.6|  145|
112.3456|+72.1308| 3852| |MCG+12-07-041| 665|  1.20| 1.00|DBL SYS|13.8| 3420|
111.8835|+48.4484| 3853| |MCG+08-14-015| 670|  1.00| 0.10|Sc     |17.0|     |7
111.7895|+33.8152| 3854| |MCG+06-17-005|1336|  1.40| 0.90|SBb    |14.7|     |
112.0645|+58.5312| 3855| |MCG+10-11-052|1291|  2.00| 0.45|Sa-b   |14.2|     |6
111.7621|+20.3651| 3856| |MCG+03-19-012| 641|  1.10| 0.90|Sc     |16.5|     |1
111.8643|+33.7982| 3857| |MCG+06-17-006|1336|  1.00| 1.00|(S0)   |14.9| 4030|
112.6974|+73.6293| 3858| |MCG+12-07-043| 665|  1.20| 1.00|Sa     |13.8|     |2
112.7022|+73.7127| 3859| |MCG+12-07-045| 665|  1.60| 1.10|Sa     |13.3|     |3
112.0639|+40.7474| 3860| |MCG+07-16-003| 701|  1.80| 1.20|DWRF IR|15.5|     |
112.2587|+58.2136| 3861| |MCG+10-12-140| 960|  1.00| 0.40|       |16.0|     |6
111.9620|+20.3809| 3862| |MCG+03-19-016| 641|  1.60| 0.40|S      |15.6|     |6
112.2149|+49.1302| 3863| |MCG+08-14-020| 670|  1.30| 0.60|SBa    |13.9|     |5
112.7372|+72.5124| 3864| |MCG+12-08-001| 680|  1.70| 1.10|       |15.0|     |
112.2857|+51.0299| 3865| |MCG+09-13-004| 985|  1.00| 0.30|Sb-c   |16.0|     |6
112.1458|+30.9302| 3866| |MCG+05-18-000| 678|  1.10| 0.25|S      |15.4|     |6
112.3914|+57.1463| 3867| |MCG+10-11-056|1291|  1.00| 0.80|PR CMPT|15.3|     |
112.2344|+40.1966| 3868| |MCG+07-16-004| 701|  1.50| 1.10|DWRF IR|17.0|     |
112.1586|+24.4800| 3869| |MCG+04-18-019|1310|  1.00| 0.40|S0?    |15.1|     |6
112.2140|+33.8133| 3870| |MCG+06-17-010|1336|  1.00| 0.60|       |14.7|     |
112.3008|+42.2630| 3871| |MCG+07-16-005| 701|  1.10| 0.90|Sc     |14.9|     |2
112.2642|+33.8464| 3872| |MCG+06-17-011|1336|  2.00| 1.50|Sc     |13.5| 3816|3
112.2128|+20.5631| 3873| |MCG+03-19-017| 641|  1.90| 0.40|Sc     |14.6|     |6
112.2470|+26.9130| 3874| |MCG+05-18-014| 678|  1.20| 0.80|PECULR |15.2|     |
112.4563|+52.7959| 3875| |MCG+09-13-009| 985|  1.40| 1.20|Sc/SBc |15.3|     |1
112.3027|+27.9128| 3876| |MCG+05-18-015| 678|  2.50| 1.50|Sc     |14.4|     |4
112.3072|+14.4126| 3877| |MCG+02-19-000|1354|  1.00| 0.70|S0     |15.2|     |3
113.0816|+72.9275| 3878| |MCG+12-08-000| 680|  1.40| 0.80|       |16.0|     |
112.4379|+33.6789| 3879| |MCG+06-17-012|1336|  2.30| 0.30|Sc-IRR |15.3|     |7
112.4635|+37.4455| 3880| |MCG+06-17-013|1336|  1.00| 0.50|SB:b-c |14.8|     |5
112.5932|+49.5118| 3881| |MCG+08-14-022| 670|  1.50| 0.70|       |15.6|     |
112.6673|+55.5617| 3882| |MCG+09-13-011| 985|  1.70| 0.70|Sc     |16.0|     |6
112.3729| +7.0956| 3883| |MCG+01-19-000| 999|  1.40| 0.50|DWARF  |18.0|     |
112.5150|+34.0119| 3884| |MCG+06-17-014|1336|  1.10| 0.70|Sc     |14.9|     |4
112.7788|+59.4946| 3885| |MCG+10-11-066|1291|  1.00| 0.90|S      |13.9|     |1
112.8609|+62.4777| 3886| |MCG+10-11-067|1291|  1.20| 1.10|Sc     |16.0|     |1
112.6039|+36.0949| 3887| |MCG+06-17-015|1336|  1.30| 1.10|SBc    |15.3|     |1
112.7496|+39.0109| 3888| |MCG+07-16-006| 701|  1.40| 0.70|SBb    |15.5|     |5
113.4684|+73.6425| 3889| |MCG+12-08-003| 680|  1.30| 0.20|Sa-b   |15.1|     |7
115.0072|+83.7890| 3890| |MCG+14-04-034| 692|  1.30| 0.25|       |14.9|     |7
112.6846| +9.6442| 3891| |MCG+02-19-004|1354|  1.20| 1.20|DBL SYS|15.4|     |
112.7755|+13.0605| 3892| |MCG+02-19-005|1354|  1.40| 0.40|Sc     |15.1|     |6
113.2679|+65.0094| 3893| |MCG+11-10-002|1330|  1.10| 1.00|Sb     |14.7|     |1
113.2949|+65.0926| 3894| |MCG+11-10-003|1330|  1.20| 1.20|E      |14.5|     |
112.8160| +0.0435| 3895| |MCG+00-19-000|1491|  1.00| 1.00|DWARF  |17.0|     |
112.9760|+18.3430| 3896| |MCG+03-20-001|1507|  1.00| 0.80|E-S0   |14.9|     |
113.3297|+59.6422| 3897| |MCG+10-11-074|1291|  1.10| 0.90|SB0    |14.2|     |
113.4537|+65.4586| 3898| |MCG+11-10-004|1330|  1.20| 0.70|Sb     |15.3|     |
113.1498|+35.6091| 3899| |MCG+06-17-016|1336|  1.10| 0.30|Sa-b   |15.4|     |6
113.1152|+10.8923| 3900| |MCG+02-20-001|1003|  1.00| 0.80|SBb    |15.0|     |2
113.4640|+49.2913| 3901| |MCG+08-14-025| 670|  1.00| 1.00|SB     |15.3|     |1
113.3479|+31.4915| 3902| |MCG+05-18-018| 678|  1.60| 0.90|Sb     |14.7|     |4
113.3051|+19.1915| 3903| |MCG+03-20-004|1507|  1.70| 0.60|SBa    |14.7|     |6
113.3672|+30.5580| 3904| |MCG+05-18-019| 678|  1.40| 1.40|SB0/SBa|14.6|     |1
113.7092|+62.5406| 3905| |MCG+10-11-085|1291|  0.90| 0.70|Sa-b   |14.4|     |2
114.1625|+74.4562| 3906| |MCG+12-08-005| 680|  1.70| 1.00|DBL SYS|14.8|     |
113.4590|+37.0077| 3907| |MCG+06-17-018|1336|  1.40| 0.70|Sc     |15.7|     |
113.8527|+66.4068| 3908| |MCG+11-10-006|1330|  1.10| 0.20|Sb     |16.5|     |7
114.2172|+73.7059| 3909| |MCG+12-08-007| 680|  2.80| 0.60|SB:c   |14.9|     |6
113.5222|+31.4073| 3910| |MCG+05-18-021| 678|  1.40| 1.10|E      |14.0|     |
113.5251|+23.1072| 3911| |MCG+04-18-000|1310|  1.10| 0.80|S0     |15.2|     |2
113.5611| +4.5402| 3912| |MCG+01-20-001|1527|  2.10| 1.20|IRR    |14.5|     |
113.7103|+33.5232| 3913| |MCG+06-17-019|1336|  1.60| 0.50|S      |15.7|     |6
113.6503|+18.2733| 3914| |MCG+03-20-005|1507|  1.00| 0.60|E:     |14.6|     |
113.7212|+31.2731| 3915| |MCG+05-18-022| 678|  1.20| 0.60|S      |13.6|     |
113.6971|+22.5731| 3916| |MCG+04-18-027|1310|  1.20| 0.30|Sc     |15.7|     |6
113.7558|+32.8230| 3917| |MCG+05-18-023| 678|  2.50| 0.80|SB?b   |13.9|     |6
114.2044|+65.6052| 3918| |MCG+11-10-007|1330| 28.00|14.00|Sc     | 9.3|  136|5
114.2278|+64.5551| 3919| |MCG+11-10-008|1330|  1.60| 0.12|Sc     |16.5|     |7
113.8291|+19.0558| 3920| |MCG+03-20-006|1507|  1.40| 1.30|Sb     |14.5|     |1
